val,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.674294114112854,1,2,6,12,14,17,18,22,23,27,42,56,67,71,76,80,84,87,98,100
1.6456548869609833,1,5,6,13,14,17,18,33,34,39,42,48,50,53,67,68,71,72,85,99
1.641536146402359,4,9,11,12,13,20,22,23,33,39,49,55,56,66,68,69,82,85,94,98
1.639196589589119,4,9,11,12,13,20,22,23,33,39,55,56,66,68,69,80,82,85,94,98
1.6390183418989182,4,9,11,12,13,20,22,23,33,39,55,56,66,68,69,82,85,93,94,98
1.6343091875314713,4,9,12,13,20,22,23,33,39,49,55,56,66,68,69,80,82,85,94,98
1.6222624778747559,1,3,4,6,12,14,18,20,27,33,39,48,50,56,66,67,68,81,83,85
1.6217206716537476,1,9,13,18,23,26,27,39,42,55,56,58,64,67,71,76,79,83,85,99
1.619942530989647,4,9,12,13,20,22,23,33,39,49,55,56,66,68,69,82,85,93,94,98
1.615816667675972,1,3,5,6,13,14,18,20,21,26,33,39,48,50,56,66,81,85,91,99
1.6150395572185516,1,9,13,18,23,26,27,39,42,55,56,58,64,67,71,76,79,85,89,99
1.614983543753624,4,9,11,12,13,20,22,23,33,39,55,56,66,68,69,78,82,85,94,98
1.614983543753624,4,9,11,12,13,20,22,23,33,39,55,56,66,68,69,82,85,91,94,98
1.6126638352870941,1,3,6,13,14,17,18,33,34,39,42,48,50,68,72,81,85,88,93,99
1.61204394698143,1,9,13,18,23,26,27,32,39,42,55,56,58,64,67,71,76,79,85,99
1.6102076172828674,1,5,6,13,14,15,18,33,34,39,42,48,50,53,67,68,71,83,85,99
1.609072893857956,1,6,8,10,11,13,14,25,27,33,36,37,40,42,54,58,79,81,82,99
1.6044301688671112,1,2,6,12,14,17,18,22,23,27,42,55,56,67,71,76,84,87,98,100
1.6031635105609894,1,13,17,18,23,27,32,33,39,42,56,58,64,67,71,76,79,80,85,99
1.6031168401241302,4,9,11,12,13,20,22,23,33,39,55,56,62,66,68,69,82,85,94,98
1.602465271949768,1,9,13,18,23,26,27,36,39,42,55,56,58,64,67,71,76,79,85,99
1.602465271949768,1,9,13,18,23,26,27,39,42,50,55,56,58,64,67,71,76,79,85,99
1.6011934876441956,1,3,4,6,13,14,18,20,27,39,48,50,56,66,67,68,79,81,85,99
1.6008421033620834,4,9,11,12,13,20,22,23,33,39,54,55,56,66,68,69,82,85,94,98
1.5994451642036438,1,5,6,13,14,17,18,33,36,39,42,48,50,53,67,68,71,72,85,99
1.5992443412542343,4,9,12,13,20,22,23,33,39,49,55,56,66,68,69,78,82,85,94,98
1.5974872261285782,1,9,13,18,23,26,27,39,42,55,56,58,64,67,71,76,79,85,98,99
1.595685064792633,5,6,8,10,18,28,29,50,51,52,63,64,72,73,75,77,84,91,93,99
1.5952607542276382,1,6,10,13,14,18,21,25,28,30,37,39,48,51,56,68,74,83,88,93
1.595105141401291,1,4,6,12,14,18,19,20,27,33,36,48,50,56,66,67,68,81,83,85
1.5946089029312134,1,2,6,12,13,18,22,27,56,66,67,71,76,77,79,80,84,87,98,100
1.594397872686386,1,3,4,6,12,14,18,19,20,27,33,50,56,65,66,67,73,81,83,85
1.5926074385643005,3,7,13,14,18,20,23,27,48,56,58,66,67,70,79,81,85,89,97,99
1.5924423336982727,4,9,12,13,20,22,23,33,39,55,56,62,66,68,69,70,82,85,94,98
1.5903666615486145,1,3,6,13,14,18,21,30,33,34,39,40,48,50,56,68,72,85,98,99
1.5902164429426193,4,9,11,12,13,20,22,23,33,39,55,56,66,68,69,82,85,90,94,98
1.5895709842443466,4,9,12,13,20,22,23,33,39,55,56,66,68,69,80,82,85,93,94,98
1.5882928371429443,1,3,13,18,22,23,27,32,33,42,56,62,71,76,79,80,82,85,98,99
1.5876659005880356,4,9,12,13,20,22,23,33,39,55,56,66,68,69,80,82,85,91,94,98
1.585243821144104,1,5,8,13,14,18,23,27,33,36,39,42,48,56,58,67,71,79,85,99
1.5850054025650024,1,6,13,14,17,18,21,33,34,39,48,50,56,66,67,68,79,81,85,99
1.5847261399030685,4,8,9,12,13,20,22,23,33,39,49,55,56,66,68,69,85,88,94,98
1.583974078297615,4,7,9,12,20,22,23,33,39,45,55,56,66,68,69,82,85,88,94,98
1.5839146673679352,1,5,6,13,14,17,18,33,39,42,48,50,53,67,68,71,72,83,85,99
1.583872228860855,1,4,13,18,23,27,32,33,39,42,48,56,58,67,71,76,79,85,98,99
1.583573430776596,1,2,4,6,12,13,14,18,27,56,66,67,71,76,79,80,84,87,98,100
1.5832696855068207,1,3,4,10,13,14,18,21,23,25,30,48,51,54,56,68,81,83,87,88
1.5822306722402573,4,9,12,20,22,23,33,39,45,55,56,66,68,69,78,82,85,88,94,98
1.5817662924528122,4,9,12,13,20,22,23,33,39,49,54,55,56,66,68,69,82,85,94,98
1.581292912364006,4,9,12,20,22,23,33,39,45,55,56,66,68,69,80,82,85,88,94,98
1.581005573272705,4,9,12,13,20,22,23,33,39,55,56,66,68,69,78,82,85,93,94,98
1.5796557366847992,1,13,17,18,23,27,32,33,39,42,48,56,58,67,71,76,79,85,93,99
1.5785797238349915,1,4,6,10,13,14,18,27,30,34,37,40,42,48,50,80,82,83,86,88
1.5785540640354156,4,9,11,12,13,20,22,23,33,39,55,56,60,66,68,69,82,85,94,98
1.578109860420227,5,6,8,10,18,21,28,30,37,50,52,64,72,73,75,77,84,91,93,99
1.5780048221349716,1,13,17,18,23,26,27,39,42,55,56,58,64,67,71,76,79,83,85,99
1.577528029680252,1,3,4,10,13,14,18,21,23,25,28,30,39,48,56,68,81,83,85,88
1.5772435069084167,4,9,12,13,20,22,23,33,39,55,56,61,66,68,69,82,85,93,94,98
1.5763990879058838,4,9,11,12,13,20,22,23,33,39,45,55,56,66,68,69,82,85,94,98
1.5759915858507156,1,8,13,18,23,27,32,33,39,42,48,55,56,58,67,71,76,79,85,99
1.5757326483726501,1,4,6,12,13,14,18,24,27,33,56,58,66,67,71,76,84,90,98,100
1.575677677989006,4,7,9,11,12,20,22,23,33,39,55,56,66,68,69,82,85,91,94,98
1.5754287242889404,1,3,6,13,14,18,21,34,39,40,48,50,56,66,67,68,79,81,85,99
1.5754149556159973,4,9,12,13,17,20,22,23,33,39,55,56,62,66,68,69,82,85,94,98
1.5745680332183838,1,13,17,18,23,32,33,39,42,48,55,56,58,67,71,76,79,85,88,99
1.5741019695997238,1,6,13,14,18,20,26,27,36,39,48,50,56,66,67,68,81,85,93,99
1.5737254917621613,1,13,17,18,23,27,32,33,39,42,48,56,58,67,71,76,79,81,85,99
1.573670133948326,4,8,9,12,13,20,22,23,33,39,49,54,55,56,66,68,69,85,94,98
1.5736156404018402,1,6,13,17,18,23,27,32,39,42,55,56,64,67,71,76,79,81,85,99
1.5735779702663422,6,8,9,12,20,23,33,37,39,53,54,58,66,67,68,81,82,85,90,94
1.5733193755149841,1,2,6,12,13,18,27,34,36,56,66,67,71,76,77,79,84,87,98,100
1.572587475180626,1,3,4,6,13,14,18,20,26,27,39,48,50,56,66,68,79,81,85,99
1.5721679329872131,1,9,13,18,23,26,27,39,42,55,56,58,64,67,71,76,79,85,97,99
1.5721634924411774,1,9,13,17,18,23,27,32,33,39,42,48,56,58,67,71,76,79,85,99
1.5716993510723114,4,7,9,12,13,20,22,23,33,39,55,56,66,68,69,78,82,85,94,98
1.5715187191963196,1,9,13,18,23,26,27,39,42,51,55,56,58,64,67,71,76,79,85,99
1.570987582206726,1,13,18,23,26,27,32,36,39,42,55,56,58,64,67,71,76,79,85,99
1.570724993944168,1,3,6,13,14,18,21,26,33,34,39,48,50,56,66,68,79,81,85,99
1.5705785751342773,1,5,6,13,14,18,33,34,39,42,48,50,53,67,68,71,81,83,85,99
1.5701411068439484,1,5,6,10,13,14,17,18,23,33,39,42,48,50,51,67,71,83,85,99
1.5700407177209854,1,6,13,14,17,18,23,25,28,39,48,51,56,57,68,71,72,78,83,88
1.570006102323532,1,2,6,12,14,17,18,22,23,27,42,56,67,71,76,79,80,84,87,100
1.5699947625398636,1,3,6,10,11,13,14,18,25,27,33,37,40,42,48,54,58,81,82,83
1.56980299949646,8,9,11,12,13,20,22,23,33,39,55,56,62,66,68,69,85,88,94,98
1.5697696059942245,4,9,12,13,20,22,23,33,39,55,56,58,66,68,69,82,85,90,94,98
1.5697537809610367,4,9,12,13,20,22,23,33,39,54,55,56,66,68,69,80,82,85,94,98
1.5689148157835007,4,9,12,13,20,22,23,33,39,55,56,66,68,69,80,82,85,90,94,98
1.5688274502754211,1,2,6,12,14,17,18,22,26,27,34,42,56,67,71,76,84,87,98,100
1.5686716735363007,4,9,12,13,20,22,23,33,39,47,55,56,66,68,69,82,85,94,97,98
1.5683302879333496,5,6,8,10,18,21,28,37,50,52,64,72,73,75,77,82,84,91,93,99
1.5681327879428864,1,2,6,12,14,17,18,22,27,34,42,53,56,67,71,76,84,87,98,100
1.5680029392242432,1,6,9,13,18,23,26,27,32,39,42,55,56,64,67,71,76,79,85,99
1.5679376125335693,1,3,6,10,11,13,14,18,21,25,28,30,33,37,42,48,53,81,83,93
1.5679241642355919,4,9,11,12,13,17,20,22,23,33,39,55,56,66,68,69,82,85,94,98
1.5677554309368134,1,5,6,13,14,18,21,33,34,39,48,50,56,66,67,68,71,79,85,99
1.5677034258842468,1,9,13,18,23,26,27,33,39,42,55,56,58,64,65,67,71,76,79,99
1.5674458295106888,1,13,18,23,27,28,32,33,39,42,48,56,58,67,71,76,79,85,98,99
1.5673986673355103,4,9,12,13,20,22,23,33,39,54,55,56,66,68,69,78,82,85,94,98
1.5672957301139832,1,3,6,13,14,18,21,34,39,48,50,56,66,67,68,72,79,81,85,99
1.5665300786495209,1,5,6,13,14,17,18,33,34,39,42,48,50,53,67,68,71,83,85,99
